,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
10,17.0,5044.636707094638,2258.282759817512,1628.4744964949666,1283.0495734167696,1045.7354109143619,974.5417286434489,846.1405904917048,797.463480198582,657.5861792647047,608.5933212127264,515.4780789316337,498.74172285445866,443.37985826225764,396.2258546699348,367.32852887341284,352.8369653363263,336.5241671260515,327.1953536046249,316.0076667143024,292.52196434965646,279.6578176002196,243.50626598008597,237.50265462538462,221.6321392850159,209.6492222112801,203.83568650883538,199.55135288296168,186.36556076235337,181.3763693718579,171.196659290252,169.1218612641396,156.8480354891077,151.59449719475225,141.76616905286812,137.6942464158091,116.64097639825515,113.66412308357035,90.12190329058954,80.33190346759993,55.41217785282515,51.54264050247178,25.368007842965064,2.9316456060675926,2.241780760011427e-12,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.788301889491833e-13,4.578754136337715e-13,98.0
11,18.0,5152.673327494228,2496.2382630324814,1562.837604349768,1119.1658369141685,860.986921997827,718.0936415356487,696.5504529403904,572.2928476983489,553.1756975423232,512.4867383016291,484.77828068214757,465.5094226516349,442.88880679182637,435.14091277538563,403.3734856250164,384.10125020624685,356.47480208624074,343.6387410528995,329.25505623785966,306.90331387941114,294.4648157115968,280.87662532612245,268.8524395176725,259.8765459980954,258.0026078199209,253.58444288150278,243.7539106819384,221.45787134918046,214.3135266312788,188.45436315338208,186.69304790529068,182.86551012900492,168.30329993612858,155.98683989437424,147.88220495884096,144.04323919070703,141.4994153290221,115.2023986043078,108.79944782390648,89.29974249096989,64.6157678243329,0.029466212542799117,2.298675916932576e-12,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.774556341942069e-13,4.5202840629468485e-13,16.0
12,20.0,5457.478304290598,2572.918859454753,1563.6492960406802,1265.1136271658454,992.9168433405088,767.1368061932835,676.9816874635728,668.1908401484567,631.5888994124238,596.762802347533,551.7760971462473,479.9152332638466,465.92796188798155,436.997166123121,434.28849385524074,387.8360217480931,356.7569913556286,349.7283504954032,334.4198011218948,303.83733107974643,275.3153994197775,268.94144048567483,257.6774174609184,255.00000000000026,236.96330364903375,231.98289702751606,221.5057178821986,206.03360092453295,187.95948734200363,185.10778455410662,183.9842664375234,169.20004222141026,162.04548195336977,161.5424542700743,155.7609277682839,150.41451327910244,139.85896222739828,138.52831598191952,130.11765208899868,110.76731939393424,77.5694634231681,45.32979809376984,21.03529157797661,12.298272776311864,1.4988413130618168,0.8217654865154148,2.430842000531601e-12,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,5.120124128358009e-13,4.825825359194922e-13,74.0
13,21.0,5552.139584480397,2283.4043105174824,1407.4681354680888,969.9107015755046,925.8414351176763,887.1668439863925,774.1578828677298,597.753844539676,566.5914525913282,539.4717743633207,521.3242984586291,477.4026070571838,447.8680973924409,411.8660532747681,403.8720560957124,382.0779960415849,367.86446168194107,349.0753985390365,305.7117310544684,290.2475491918298,285.65307419324114,269.1069835238309,267.2274275318724,257.4257731568482,247.29874863600108,226.71906755059925,217.93338323744956,207.482059299895,194.58380667305946,193.76597666227198,175.2819076310458,154.16082800899812,144.32973085481046,136.84354026106493,122.19969304878283,105.17679755724063,78.05052262779492,47.10974159801262,43.300694731938734,31.976832518449843,7.809514126691536,6.102185794564635,0.3310843240710839,2.4666848486645037e-12,9.600202121013455e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.310296910237201e-13,5.048279072376355e-13,2.9373603721478597e-13,50.0
14,22.0,5287.57276388018,2084.759147599016,1197.2697288198515,817.4882407639645,753.4050066510816,722.0284078564964,647.0222846152999,623.0745899032397,592.0159215151207,547.5040053250408,485.4851144174348,436.4080488286237,403.7398242384526,349.14674065253854,300.88584703525714,282.81492118326196,259.37788581312464,245.33379769436573,231.72022370337024,218.74718300018142,211.877228872516,197.5431583837758,168.6517657143129,159.3543536173511,157.8282273116847,115.01680557137452,108.37456936677991,90.96760040299483,75.54785447308018,67.88120247276134,2.35002956822859e-12,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,5.091923288310436e-13,4.912595485058409e-13,58.0
15,25.0,5016.508432198135,2577.8316448177775,1582.1360113767112,1129.017866482012,905.044630226813,705.4322850175939,625.6910935032414,559.3086461473605,554.6949602865249,479.6063910693845,467.39788433348394,434.0421354201745,407.1658139921726,371.9299111865028,371.29881527660507,359.2029952405233,344.33784788591817,334.11058085553407,317.0062066219661,305.6303612222401,301.2731368833203,278.0419428138159,260.9714596599108,255.86769354683057,255.06532429621086,233.8703150643452,224.46981945680034,214.8589552534826,204.37048932518417,201.21005789161796,190.87550073614568,181.8130758537632,170.62117336793614,168.67517889664856,162.32239067736677,136.20641952467594,109.27692503403983,73.00196440096197,39.05697891964791,15.43402930921581,2.233709820359973e-12,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.666135480376319e-13,4.391873264920935e-13,31.0
16,26.0,5274.959490295484,2661.5210362634402,1612.5730856905323,1166.6867557300368,891.3414923001699,766.5977650689323,674.1320430225745,632.5005053271467,617.3850425969176,588.164438386457,511.1288296018514,497.40198902245714,429.7918152268774,409.8173699558866,380.81102347748504,370.0449782541624,354.8470968861704,308.52552229024894,276.31322590915323,275.10051257717305,255.25428680028327,249.35865018617255,241.61142690028896,227.26629805734447,219.10128015419625,209.6318848900974,203.82515755640978,194.03141729229736,190.78806236488498,179.2983251847894,177.88500235364708,175.72491914223554,168.10368626657151,164.0552310959789,155.84647723540544,153.4640347982538,149.33033942554422,145.6070195966111,144.1822605863312,127.58708495821452,123.9561273515719,114.7556507624887,84.47192940864701,70.46258667748671,59.53336001883129,19.4571826501906,3.270607563713928,2.344608737359408e-12,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.865269428338583e-13,4.651410698230984e-13,43.0
17,27.0,4498.592690155888,2274.6867202842577,1926.7973947128123,1191.127981322641,1052.7109357861443,1011.163294932941,903.895458286338,760.6302562005029,748.6317903222373,689.8042096231238,626.8620508591092,592.1674321313706,571.5284643367552,547.3947573886104,474.3369349046993,439.955438089139,413.0563163884864,391.3210421849189,379.649120439811,367.5838682454203,365.04141183634783,337.18254368347544,314.4554497164945,302.1364530076619,298.85245414386145,282.49309299527783,251.92046011666062,241.6007643820756,229.84589230319415,220.20713979986067,206.39502836144084,189.7974567092077,183.3835155022648,164.19808113027798,159.48397370969394,146.43933777009724,141.11502389396966,134.62001366518408,117.07103919633417,102.47872789141351,90.26006109985926,78.02280919808207,57.17563973189066,44.35534096943651,38.935361145348956,31.403986122809933,25.57092381779029,16.559991295079193,6.792871605533519,4.06023969056187,1.999012402637237e-12,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,4.1542835747434826e-13,3.969678258544345e-13,4.0
18,29.0,4683.144506274325,2283.9610376940204,1777.4774306877234,1389.75463799913,1235.2107578298978,950.230904834313,876.3747327733306,762.6527527454313,691.6135961194827,616.322315677468,580.2264518299485,539.7774966959635,525.2469019320775,477.3010178292629,447.97978239307804,426.6469114032833,392.4154440826983,364.87389986765356,348.07290620645176,321.71688463083797,312.90078579128067,291.4323608307887,273.03692506833704,257.8176444155997,241.65030471491906,230.48700774269227,219.73268980764772,215.7422631443816,198.36539138562114,187.9936308522828,181.8630369736085,156.48745899294275,148.7102961138718,137.0017065299949,132.98749093514806,116.21627454125549,113.28196883070517,96.27892924632657,79.62732496207094,59.230234770567435,49.185840630683174,36.26523497758006,30.725128019428396,9.055601716462089,5.838124410781451,2.0812047522390644e-12,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.2932695951100014e-13,4.0080257551059313e-13,75.0
19,30.0,4881.825227407586,2515.715004214013,1568.96358704904,1152.9666121903413,931.1277840220303,762.8078736053752,664.0149390201807,545.6526362288516,493.9438123808376,467.9701374362407,442.992336093545,420.8148004632987,379.6187822405203,355.05466400024886,322.9168365116986,299.2818603212365,277.1068494756068,265.3824522092958,257.867844518506,250.94602141978694,243.58985491415905,218.8497359706808,215.91605916237822,208.92804553499835,208.71039038556464,193.11911715550204,191.51496182836934,177.88183122501886,176.54921043979354,164.9359773588448,147.2442955804585,143.91843108953924,143.69565198697532,143.2541353449454,142.17787154065687,96.40497089243716,96.32082472598914,32.77551144736933,27.269915998599565,2.1882442431200646,2.1702550511678636e-12,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.552802804480597e-13,4.351904274061776e-13,44.0
20,31.0,5087.404152196373,2152.9654134303573,1582.5501942286487,1308.2888325487459,1023.8405037035413,985.1846637935442,904.8100382183043,697.5252228488544,606.2539796327522,544.8858005939416,540.041188465623,499.0544630422708,417.513049375257,394.4033837514829,369.9765888257841,363.10644845592265,339.9815550582337,335.3897698945671,318.9117571468502,302.14695075933986,270.3041133288679,249.28873338682556,239.42689077645952,238.39406998305935,219.92412090803884,212.50864974852655,206.3955187915587,193.949163674398,189.42957964566884,182.05495958421466,173.8120693152138,160.94017514529145,154.8247594691808,149.02201705514054,144.87409039911867,131.04811012471637,119.60665046397476,108.61361936131192,92.16559620410956,76.4463084371199,40.78061868238734,20.92062365830482,10.959771536005661,2.2618381784050023e-12,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.718313269200866e-13,4.402922840895211e-13,83.0
21,32.0,5679.861864696831,2492.1614851678933,1549.332185634229,1067.0192876338776,784.3168032061021,696.6356009227064,679.362872253743,623.6094852444592,575.915724570029,532.6255721286706,496.9583558517673,463.43786485877075,424.5904801514818,388.3091044056539,382.671028747804,345.27762082441535,338.86024271681407,321.76557811013066,304.4770028971381,304.03132462668896,288.52925840711623,271.1776031650922,261.4088493830277,253.8608982323267,228.3011977643863,222.34969866348303,206.68600059086344,200.74409066421313,193.58221170864942,190.3139295636221,183.8231087785284,160.5597912770885,155.12080291857293,147.29122290689978,142.52135348477796,126.45562933503834,112.35699215835525,78.51154620108849,59.786771635404314,37.38039082459646,24.777928468840237,2.5224894550851617e-12,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.415041508523378e-13,5.22824976498669e-13,84.0
22,34.0,5189.146198573139,2586.3379257938773,1612.3292059686064,1144.9776596036586,868.9564166484361,803.8675780854705,681.7686343583475,640.4292560380522,582.4877416220681,567.3705273728715,515.2948810527794,500.9573208568964,476.4817580068511,460.8902056983227,448.8658906037119,436.9976790230005,404.7692145350825,387.32099929601793,359.5427628537921,331.8695055332743,307.5202041099561,298.61228069612025,289.63602982191475,283.28077764232376,263.5651949795777,249.94804951707536,230.20737846971394,225.31896215739414,220.54721395199178,200.1409311179653,195.7370186807383,190.3960656443522,183.50461942012822,179.4516018111172,169.01447662438255,154.51227061949118,148.2095827745442,136.11479021031326,130.76196898741432,122.53477082167456,115.12698719700161,91.30079687527206,90.05016147075051,60.88142166629944,54.70819291659317,38.97372829026635,20.646451302864318,0.31864812935104264,0.18645214224923898,2.3069512880463794e-12,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.789769196636012e-13,4.515332443307606e-13,13.0
